referrer,views_total,views_unique
psc.edu,55,23
Google,48,23
github.com,29,13
news.ycombinator.com,8,5
meatwiki.nii.ac.jp,7,2
statics.teams.cdn.office.net,5,4
Bing,4,2
DuckDuckGo,2,2
forum.proxmox.com,2,1
