referrer,views_total,views_unique
Google,41,23
psc.edu,34,16
ecosia.org,14,2
github.com,9,5
meatwiki.nii.ac.jp,8,2
cve.org,6,6
cve.mitre.org,6,6
DuckDuckGo,6,2
nvd.nist.gov,4,4
cvedetails.com,2,2
