referrer,views_total,views_unique
psc.edu,272,174
Google,63,40
github.com,23,18
DuckDuckGo,13,7
search.brave.com,4,2
Bing,2,2
ecosia.org,2,2
news.ycombinator.com,2,2
ipv6-pod.info,2,1
forum.proxmox.com,1,1
