referrer,views_total,views_unique
Google,38,26
psc.edu,34,21
jiraeai.ms.com,11,3
github.com,8,4
Bing,4,2
DuckDuckGo,3,3
gateway.zscalertwo.net,3,1
news.ycombinator.com,2,2
statics.teams.cdn.office.net,2,1
yandex.com,1,1
