referrer,views_total,views_unique
Google,69,23
github.com,13,8
psc.edu,13,7
DuckDuckGo,4,4
news.ycombinator.com,3,3
Bing,2,2
cve.org,1,1
teams.public.onecdn.static.microsoft,1,1
