referrer,views_total,views_unique
psc.edu,110,35
Google,84,28
github.com,25,4
statics.teams.cdn.office.net,12,3
Bing,11,1
figshare.com,9,1
StartPage,4,1
search.brave.com,2,2
Baidu,2,1
m.baidu.com,1,1
