referrer,views_total,views_unique
Google,69,32
psc.edu,46,21
news.ycombinator.com,5,2
github.com,4,3
search.brave.com,3,1
nvd.nist.gov,1,1
gemini.google.com,1,1
Bing,1,1
cn.bing.com,1,1
forum.proxmox.com,1,1
