referrer,views_total,views_unique
Google,63,37
psc.edu,55,30
github.com,15,9
DuckDuckGo,5,5
Bing,5,2
search.brave.com,5,1
statics.teams.cdn.office.net,4,4
news.ycombinator.com,3,1
taisc.webfarm.ms.com,2,1
ecosia.org,1,1
