referrer,views_total,views_unique
psc.edu,74,26
Google,17,12
meatwiki.nii.ac.jp,15,3
github.com,10,3
nvd.nist.gov,7,3
DuckDuckGo,7,2
kagi.com,5,1
pcvogel.sarakura.net,2,1
Bing,2,1
search.brave.com,1,1
