referrer,views_total,views_unique
Google,76,29
psc.edu,61,27
github.com,41,8
Bing,19,3
meatwiki.nii.ac.jp,16,3
cn.bing.com,2,2
cve.mitre.org,1,1
copilot.microsoft.com,1,1
search.brave.com,1,1
