referrer,views_total,views_unique
cve.mitre.org,104,82
Google,80,40
psc.edu,66,28
nvd.nist.gov,65,45
cve.org,52,47
github.com,40,22
avd.aliyun.com,17,16
meatwiki.nii.ac.jp,16,3
cvedetails.com,14,12
ecosia.org,14,2
