referrer,views_total,views_unique
Google,44,28
psc.edu,34,15
DuckDuckGo,11,5
github.com,9,4
news.ycombinator.com,6,5
kagi.com,2,1
daakghar.iucaa.in,1,1
marc.info,1,1
nvd.nist.gov,1,1
search.brave.com,1,1
