referrer,views_total,views_unique
psc.edu,53,23
Google,52,24
github.com,37,7
meatwiki.nii.ac.jp,19,3
Bing,19,3
cn.bing.com,2,2
cve.mitre.org,1,1
DuckDuckGo,1,1
search.brave.com,1,1
