referrer,views_total,views_unique
Google,71,32
github.com,16,5
psc.edu,13,8
DuckDuckGo,5,3
teams.public.onecdn.static.microsoft,4,2
Bing,2,1
solaris4you.dk,2,1
Baidu,1,1
cve.org,1,1
news.ycombinator.com,1,1
