referrer,views_total,views_unique
Google,74,39
psc.edu,30,19
nvd.nist.gov,3,3
search.brave.com,3,1
github.com,2,2
forum.proxmox.com,2,2
DuckDuckGo,2,2
qwant.com,1,1
StartPage,1,1
cn.bing.com,1,1
