referrer,views_total,views_unique
psc.edu,47,22
Google,21,11
meatwiki.nii.ac.jp,10,2
nvd.nist.gov,8,4
github.com,6,2
kagi.com,5,1
statics.teams.cdn.office.net,3,2
search.brave.com,1,1
