referrer,views_total,views_unique
psc.edu,58,22
Google,49,29
github.com,27,12
meatwiki.nii.ac.jp,13,2
news.ycombinator.com,8,5
Bing,5,3
DuckDuckGo,2,2
nvd.nist.gov,1,1
