referrer,views_total,views_unique
Google,35,26
psc.edu,8,5
github.com,7,3
DuckDuckGo,6,3
news.ycombinator.com,3,2
solaris4you.dk,3,1
m.sogou.com,2,1
Bing,1,1
chatgpt.com,1,1
