referrer,views_total,views_unique
Google,93,41
psc.edu,89,33
github.com,20,8
Bing,19,5
meatwiki.nii.ac.jp,15,2
search.brave.com,6,2
nvd.nist.gov,5,3
us.search.yahoo.com,5,1
DuckDuckGo,4,3
security.snyk.io,3,1
