referrer,views_total,views_unique
Google,46,28
psc.edu,24,19
github.com,14,6
DuckDuckGo,6,4
news.ycombinator.com,3,3
nvd.nist.gov,2,2
qwant.com,2,1
Bing,1,1
perplexity.ai,1,1
yandex.ru,1,1
