referrer,views_total,views_unique
Google,122,39
psc.edu,35,17
github.com,16,8
meatwiki.nii.ac.jp,16,2
DuckDuckGo,5,1
nvd.nist.gov,3,2
cve.mitre.org,3,2
cve.org,2,2
Bing,2,1
yandex.ru,2,1
