referrer,views_total,views_unique
cve.mitre.org,98,79
Google,77,38
psc.edu,65,29
nvd.nist.gov,61,43
cve.org,46,44
github.com,33,17
avd.aliyun.com,17,16
meatwiki.nii.ac.jp,15,3
cvedetails.com,14,12
ecosia.org,14,2
