referrer,views_total,views_unique
Google,44,27
psc.edu,31,23
github.com,12,3
gateway.zscalertwo.net,6,1
Bing,4,3
jiraeai.ms.com,3,1
DuckDuckGo,2,2
nvd.nist.gov,1,1
forums.gentoo.org,1,1
