referrer,views_total,views_unique
Google,50,24
psc.edu,23,15
github.com,21,8
DuckDuckGo,12,1
news.ycombinator.com,3,2
Bing,2,2
lwn.net,2,2
statics.teams.cdn.office.net,2,1
nvd.nist.gov,1,1
openwebui.mircybernetics.lan,1,1
