referrer,views_total,views_unique
Google,41,26
psc.edu,31,22
github.com,13,4
gateway.zscalertwo.net,5,1
Bing,4,3
DuckDuckGo,3,1
nvd.nist.gov,1,1
forums.gentoo.org,1,1
jiraeai.ms.com,1,1
