referrer,views_total,views_unique
Google,51,33
psc.edu,48,23
news.ycombinator.com,33,5
github.com,23,10
DuckDuckGo,11,5
search.brave.com,4,2
forum.proxmox.com,3,2
ecosia.org,3,1
Bing,1,1
cvedetails.com,1,1
