referrer,views_total,views_unique
psc.edu,162,36
Google,93,25
meatwiki.nii.ac.jp,21,4
github.com,12,5
DuckDuckGo,12,4
Bing,2,1
cve.org,1,1
nvd.nist.gov,1,1
cn.bing.com,1,1
