referrer,views_total,views_unique
psc.edu,62,33
Google,54,32
github.com,9,5
Bing,4,4
news.ycombinator.com,2,2
nvd.nist.gov,2,2
DuckDuckGo,2,1
statics.teams.cdn.office.net,1,1
yandex.ru,1,1
