referrer,views_total,views_unique
Google,63,34
psc.edu,46,28
cn.bing.com,31,4
news.ycombinator.com,9,6
github.com,7,5
Bing,7,3
meatwiki.nii.ac.jp,5,1
l.workplace.com,3,1
yandex.ru,2,1
