referrer,views_total,views_unique
psc.edu,87,30
Google,76,27
github.com,38,8
meatwiki.nii.ac.jp,23,3
cn.bing.com,3,1
cve.mitre.org,1,1
nvd.nist.gov,1,1
search.brave.com,1,1
