referrer,views_total,views_unique
psc.edu,239,164
Google,44,31
github.com,21,16
DuckDuckGo,13,7
Bing,5,4
news.ycombinator.com,4,2
search.brave.com,2,2
ipv6-pod.info,2,1
forum.proxmox.com,1,1
m.sogou.com,1,1
