referrer,views_total,views_unique
psc.edu,50,22
Google,45,28
jiraeai.ms.com,8,2
news.ycombinator.com,7,5
github.com,4,3
avd.aliyun.com,3,1
statics.teams.cdn.office.net,2,1
Bing,2,1
ya.ru,1,1
DuckDuckGo,1,1
