referrer,views_total,views_unique
Google,100,41
psc.edu,38,21
aws.predictiveresponse.net,26,24
github.com,11,8
hklhms.lightning.force.com,6,1
news.ycombinator.com,5,4
DuckDuckGo,5,2
statics.teams.cdn.office.net,3,2
sbgrid.org,2,1
chatgpt.com,2,1
