time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-05 00:00:00+00:00,4,3,19,9
2024-03-06 00:00:00+00:00,5,3,32,11
2024-03-07 00:00:00+00:00,3,3,16,9
2024-03-08 00:00:00+00:00,9,7,20,12
2024-03-09 00:00:00+00:00,2,2,23,10
2024-03-10 00:00:00+00:00,3,3,21,11
2024-03-11 00:00:00+00:00,72,4,11,7
2024-03-12 00:00:00+00:00,145,12,33,17
2024-03-13 00:00:00+00:00,76,5,27,14
2024-03-14 00:00:00+00:00,142,7,32,11
2024-03-15 00:00:00+00:00,85,3,26,16
2024-03-16 00:00:00+00:00,1,1,13,7
2024-03-17 00:00:00+00:00,3,3,4,3
2024-03-18 00:00:00+00:00,3,3,27,6
